NIC;Estrato;Personas;Ingresos;Gastos;Cartera;QSAT;ProbPago;Consumo
2632746;3;3;13810266.88;12436172.86;0;87;0.961;1144802
1408578;3;3;1436870.28;1269808.65;1;66;0.847;249270
1936306;3;2;8201068.29;7353456.14;1;57;0.648;959310
1591942;1;2;1532655.74;1313681.16;1;74;0.979;226347
1236364;3;4;2776957.47;2426052.56;0;69;0.405;454250
2467627;3;6;2106337.54;1817196.36;0;63;0.604;321470
1625907;4;4;5511983.28;4815873.12;0;79;0.407;440348
1631871;2;4;7757910.14;7315491.6;0;60;0.193;683675
1537002;4;4;7896095.24;7404824.34;1;50;0.161;590304
1807107;3;3;2663489.15;2289178.88;0;47;0.287;410405
1660337;1;5;4195471.42;3514779.8;1;91;0.186;426405
1727721;4;2;5130503.62;4768778;0;75;0.605;434560
2647178;1;3;8021878.5;7393872;0;56;0.581;811530
2592945;3;5;2199272.83;1852060.8;1;68;0.458;348450
1706961;4;2;8249380.48;7326172.57;0;61;0.787;638352
2607097;3;2;2838876.45;2365081.65;1;64;0.999;504266
2490635;1;5;4039669.44;3448893.36;1;55;0.166;657540
1657130;4;5;10285653.54;8965156;0;55;0.4;866550
1969252;2;5;5445386.67;4933229.15;1;84;0.855;574308
1325210;4;4;5420386.5;4929521.2;0;55;0.673;550140
2575336;2;4;3292086.72;2941797.32;1;57;0.991;529480
2474504;2;4;4136870.48;3383120.9;1;64;0.194;663454
2686336;1;6;2896240.32;2485736.24;0;53;0.151;303912
2811055;1;5;10141498.38;8876269.6;0;69;0.308;860985
2248820;4;6;7984655.84;6829283.16;0;82;0.642;937584
1716263;1;2;5615958.78;4847672.46;0;71;0.795;415548
2332199;3;2;3275471.43;2947411.8;0;38;0.651;530180
2738516;3;3;5960316.6;5220142.56;0;51;0.351;597198
1619072;1;4;5327626.26;4713094.4;0;54;0.615;490432
2673997;3;4;2134851.4;1855215.1;0;46;0.237;374782
2306477;4;3;11738047.29;10743399.3;0;54;0.149;1158050
2556031;1;4;16215018.75;14802469.44;0;57;0.741;1369477
1454208;2;2;6275273.36;5111586.26;1;54;0.59;514395
1683612;4;2;1461134.89;1282853.4;0;73;0.171;211140
1854130;3;4;4202673.18;3594557.4;0;66;0.253;494312
2994842;3;3;8208067.54;6803041.84;1;64;0.623;711529
2705608;2;5;4081578.42;3637636.5;0;49;0.73;381464
1488044;1;6;7709373.74;7078557.36;0;68;0.402;884340
1563274;2;2;1468272.88;1221260.3;0;86;0.76;264160
2884141;3;6;5250251.2;4806516.26;0;54;0.581;611611
1838931;3;6;5610177.78;4926410.22;1;70;0.319;459816
2548456;2;2;7068544.56;5828103.84;0;54;0.265;815948
2161263;1;6;12464593.4;11201333.52;1;61;0.257;1112004
1916600;2;6;5313447.18;4596082.05;0;83;0.77;497352
1682089;3;3;15961655.7;14119346.48;0;78;0.87;1211417
2177088;2;5;13292682.16;12726091.04;0;45;0.797;1143714
2256688;4;6;4203529.5;3512514.5;1;81;0.416;414488
1963110;4;2;12089087.92;10651559.94;1;71;0.273;1179607
2481342;4;4;7077818.06;6103428.8;0;68;0.946;810204
2254661;3;6;3439910.04;2850034.88;1;45;0.151;566080
2885289;2;5;13400361.8;12029138.04;0;45;0.62;1076906
2258638;1;6;8086650;7334190;1;62;0.377;874752
2812231;1;5;2608826.22;2335034.26;1;76;0.47;406214
1284078;2;5;6799915.98;6170204.38;0;65;0.108;755098
1991536;1;3;3958822.08;3574387.5;1;60;0.787;432920
2004367;3;2;16146241.28;14799088.47;0;73;0.74;1350216
1681675;3;5;10199650.21;8992754.4;0;68;0.353;982620
2324258;1;3;1430088.9;1229914.84;0;65;0.92;228228
2897607;3;3;2100274.21;1931066.88;0;45;0.226;340269
1448663;1;4;7931889.22;7237288.09;1;60;0.581;764324
1495419;4;2;4148205.96;3581697.02;0;76;0.587;722475
2574378;2;4;4004524.25;3423722.22;1;76;0.481;400232
2226476;3;6;4222535.5;3622430.53;0;54;0.285;373560
2954192;3;4;2125888.6;1859022.7;1;50;0.336;338240
2713671;2;3;13608810.84;12566230.08;0;66;0.61;1165840
2889413;3;5;16030931.16;14047583.33;0;61;0.575;1336790
1846796;2;2;8129745.16;7196014.44;1;81;0.738;601450
1660381;1;3;8358362.84;6828128.86;0;80;0.187;659932
2210387;2;5;2803551.8;2419170.63;1;63;0.766;432432
1731608;2;6;10481118.08;9277019.8;1;70;0.201;843495
2977817;1;6;1506443.45;1276950.29;1;91;0.511;241604
1387964;2;4;4041653.7;3540108.2;1;54;0.648;453936
2067246;3;2;7617556.76;7246750.42;1;45;0.168;856444
1787907;3;2;2031878.42;1789043.8;0;51;0.652;340052
1581784;4;3;11001017.36;9085850.43;0;86;0.818;851598
1655116;1;5;4312312.29;3391927.72;0;80;0.494;431514
1360027;4;5;2809784.53;2342355.04;1;78;0.301;340959
2992665;2;6;13121795.33;12548688.06;1;41;0.369;1107540
1832313;2;2;12616124.26;12642151.8;0;45;0.819;1135372
1823364;1;5;5449995.15;4565818.38;1;69;0.639;434728
1732824;3;4;2181674.6;1848195.8;1;83;0.259;362700
2515080;2;4;13722870.56;12447973.12;0;68;0.529;1196690
1427965;4;4;4192037.28;3776921.25;0;56;0.457;489010
1971838;1;2;3921444.17;3671364.06;1;37;0.335;468849
1982605;3;3;10405026;9045761.55;1;89;0.998;916344
2332074;4;3;13356790.2;12110085.35;0;75;0.293;1065196
1597509;4;5;6360224;5488560.33;0;71;0.75;506898
1351101;4;6;7673331.63;7374322.9;0;71;0.793;619776
2180409;1;3;4218247.03;3709085.84;1;55;0.828;422356
2983209;3;6;3985036.47;3467234.7;1;56;0.902;693187
2754820;3;2;1510336.44;1284781.19;0;84;0.861;217360
2289549;4;5;5707076.56;4638324.16;1;65;0.448;460989
1720807;1;6;12799371.09;11979095.43;1;81;0.593;996864
2175382;1;5;12055186.44;11205087.91;0;54;0.945;1190379
2177332;3;6;5936641.04;5416106.28;0;77;0.3;526225
2296311;4;6;5308724.05;4516650.08;1;55;0.279;465212
1990764;4;2;8372353.4;7142494.94;1;64;0.673;625536
1357928;2;4;10965615.12;9916793.28;0;58;0.203;813200
2375322;1;2;8227661.89;7060439.23;0;84;0.131;659692
2178769;2;6;5594195.49;4660790;0;58;0.809;588640
1931983;3;3;6838226.96;6095408.16;0;49;0.226;718561
1760126;4;4;10202212.52;9490732.13;0;66;0.775;872850
1866426;2;6;15920841.35;14455768.16;0;70;0.947;1221480
2698865;3;2;2931353.66;2410437.14;0;66;0.226;437004
2889887;4;5;9694291.68;9325269.69;0;83;0.237;929016
1885761;2;4;11478531.2;10730019.85;1;70;0.509;1112228
2172574;2;3;1466860.3;1237758.72;1;85;0.735;223510
1487605;2;5;5469934.5;4889434.16;1;89;0.965;660209
2540613;4;6;7872004.62;7083103.72;1;46;0.371;597195
1946486;4;3;5553855.72;4539253.95;1;58;0.472;473070
1829618;2;6;12842337.95;12204903.75;0;74;0.959;1093152
1546627;3;6;5419010.12;4514701.73;1;53;0.689;616620
1692307;1;4;2032320.26;1870757.92;0;53;0.35;375347
1621287;2;6;10051480.23;8712813;1;57;0.72;922995
1582157;2;4;16454162.7;14500689.44;1;83;0.561;1353671
1633132;4;4;13395609.48;11669836.08;1;58;0.535;1183750
1320841;3;2;4217689.44;3577162.5;0;90;0.993;378333
2003089;1;4;12865038.88;11737303.54;1;45;0.129;976948
2614754;4;4;6957340.54;5670904.62;1;61;0.474;820468
2062587;4;2;4279623.12;3721352.36;1;46;0.775;498410
2171578;2;6;2737960.94;2475513.04;0;81;0.1;431430
1263665;2;3;1410999.66;1201987.88;0;66;0.142;254592
2555160;1;2;4181145.75;3398161.59;1;59;0.164;353584
2758029;3;3;6219063.28;5137025.94;0;74;0.182;603267
1348619;2;5;2814147.08;2295657;1;57;0.807;323069
1419671;2;2;1469327.86;1214986.08;1;50;0.86;219868
2302586;1;6;4049187.5;3566979.09;1;68;0.688;393272
2675183;2;5;9900162.56;8877943.82;1;68;0.465;959152
1923498;4;4;2753020.8;2309748.9;0;62;0.942;470840
2119681;1;4;4150661;3752853.71;1;38;0.272;364320
1534677;1;3;3283334.65;3087890.96;1;49;0.542;593157
2413697;2;6;2733276.87;2381289.13;0;79;0.187;336420
2461295;2;2;4217049.76;3759881.84;1;87;0.238;625365
1997015;3;4;2170351.92;1899537.02;1;66;0.707;358172
2614025;1;6;10134001.5;8805622.74;0;48;0.459;912306
1709318;3;6;6888456.54;5830058.92;1;39;0.68;766360
1792084;2;2;3876500.56;3642276.32;1;47;0.275;406134
1605087;1;2;16383510.64;14298993.94;1;80;0.528;1305124
2142036;3;2;5231046.94;4645889.03;1;53;0.913;656352
2622259;2;3;2794225.5;2264762.76;0;79;0.919;418822
1535651;2;5;11540277.2;10687147.13;0;61;0.447;1055288
2184400;2;2;4045085.55;3646067.93;1;81;0.723;349236
1442448;2;2;3290094.99;2908133.28;0;56;0.173;584570
1508175;4;6;8243378;6987067.64;0;59;0.83;703560
1861942;1;5;13661095.28;11926433.22;0;78;0.226;1141560
2358298;2;6;5424626.32;4751504.76;1;52;0.174;545928
1832229;2;6;2744006.98;2424984.25;1;53;0.358;329211
1373491;2;4;2696734.08;2338148.96;1;60;0.294;302572
2104241;1;3;11785019.48;11288420.64;1;83;0.258;1120050
1640081;1;3;11854152.7;11166247.51;1;65;0.634;1209975
2348755;3;5;12682321.65;12744748.5;0;71;0.905;963028
2331199;4;4;8116120.96;7306063.38;1;69;0.445;926860
2493879;4;2;5515169.88;4667504.66;0;88;0.527;595584
2691939;3;2;6282675;5131872.24;0;63;0.763;601054
1553564;2;4;16489474.56;14799699.27;1;53;0.607;1385184
2339451;2;3;6397573;6110262.06;1;46;0.615;684160
2648011;2;4;10170901.4;8530520.88;1;79;0.312;822888
1348636;4;4;2746679.9;2372475;1;92;0.382;341164
2417320;2;2;1516162.34;1311092.64;0;56;0.397;256652
2310006;4;3;8255841.92;7147522.98;1;78;0.952;673848
2848766;4;2;3974698.35;3438589.23;1;68;0.294;719422
2881462;3;6;4269507.55;3451395.42;0;78;0.758;377520
1752439;1;4;2074635;1782107.28;0;79;0.283;312208
2373524;3;4;4176011.75;3378818.61;0;51;0.484;393928
1279356;3;6;12568678.98;11272954.08;1;87;0.936;1053228
2281082;2;5;5613298.68;4778539.66;0;63;0.503;560320
2184211;1;4;4181000.4;3676242.72;1;87;0.493;403512
2326493;1;6;3546809.28;2833809.2;0;67;0.733;506170
2388856;4;3;1440821.68;1182411.1;0;65;0.667;214240
1744455;2;5;15865801.14;14671504.21;0;46;0.259;1350284
2494358;3;6;2037706.19;1914441.9;0;67;0.289;334314
2636882;3;6;9653251.14;8687453.15;1;77;0.411;901868
2618177;1;5;5226634.2;4946633.82;0;70;0.739;426344
1468252;1;2;15314688.34;13997719.78;1;50;0.197;1175289
2895349;1;6;3922982.37;3442507.71;0;39;0.348;358719
1865035;1;6;1381612.25;1190543.58;1;71;0.562;243432
2582666;2;5;2735375.7;2388602.5;0;57;0.958;283812
1873078;3;6;2898077.55;2381720;0;40;0.161;456588
1642284;1;5;2833030.5;2402868.18;1;47;0.816;329794
1639409;1;6;4285516.95;3570154.68;0;61;0.817;388740
2975003;1;3;2714453.82;2424214.8;0;62;0.741;502999
1837651;1;4;5317606.32;4483625.52;1;66;0.928;422843
1515624;4;4;16576584;14194360.3;1;47;0.49;1178590
2412648;3;6;4106278.88;3503578.1;1;74;0.364;601073
2383349;2;4;2198942.79;1861117.44;0;67;0.442;366024
1241560;4;4;16689620.48;15211561.71;1;45;0.584;1289304
2787769;1;4;4055339.34;3597734.14;0;77;0.424;388080
1465580;3;5;7904317.68;7299443.52;0;42;0.351;914175
2728809;2;3;11568460.33;10707618.09;1;69;0.785;989712
1635570;4;6;2659140.5;2460402.4;0;64;0.353;412236
1484461;2;2;10066980.26;8705362.26;0;40;0.327;869430
2761294;3;3;2087520.96;1759036.74;1;49;0.944;314817
2631087;2;2;5297838.21;4552312.05;1;66;0.291;469950
2754856;3;2;12122355.3;11058983.44;1;59;0.573;982128
2440841;4;2;5819676.59;5557579.56;0;66;0.92;611100
1712206;2;4;10797555.78;9194240.44;0;85;0.169;835152
1377309;4;3;7787709.98;7471411.68;0;49;0.896;839205
1968575;1;2;8298822;7052167.68;0;62;0.515;743908
2105152;4;3;1461544.74;1262060.55;0;43;0.434;232752
2669762;1;3;10695715.32;9485613.36;0;81;0.291;799050
2609714;4;2;3908467.64;3496058.13;0;61;0.309;690872
2382797;3;3;3497227.7;2951461.8;1;78;0.903;552516
1731929;2;5;2139557.2;1802999.3;1;57;0.495;373272
1266997;4;2;5257077.26;4780704.96;0;62;0.619;602172
1899967;3;4;4308323.04;3531948.75;0;58;0.11;487430
2841965;1;5;5729645.7;4709512.1;1;58;0.123;619686
2089300;3;5;2885728.32;2275860;1;83;0.598;434105
2499695;2;3;6654316.8;6133573.2;1;86;0.645;792870
1818544;1;3;4020508.6;3468015;1;48;0.984;610612
2135210;3;6;5951624.4;5206680.04;0;39;0.908;613040
2974601;1;5;13668975.88;12337620.9;0;75;0.797;1182803
2058609;4;6;8101333.66;7192589.21;1;56;0.195;715198
2113937;3;6;16000249.41;15284654.1;1;58;0.315;1426060
2876692;3;5;6203800.48;5341341.14;1;60;0.131;528885
1467390;1;4;7730312.21;7134806.16;0;84;0.168;811194
2265675;1;3;1469259;1190635.42;1;59;0.285;244608
1465955;3;2;4110848.56;3689395.22;1;47;0.777;611448
1273061;1;4;5481828.86;4888396.76;1;79;0.839;398580
2158034;2;4;4192764.24;3541854.6;0;42;0.531;414869
2315044;4;2;4170025.86;3507203.37;0;64;0.762;420903
1631849;4;6;1543686.85;1224743.8;0;55;0.222;253308
2341669;4;5;9656344.32;9187367.08;1;72;0.29;982422
1757112;2;4;2816890.1;2331979.08;1;50;0.911;295119
2850166;2;5;5346819.03;4631458.51;0;74;0.986;444567
1415940;4;4;8262304.24;6922546.11;0;64;0.688;803200
1988423;4;4;8166179.97;6792898.7;1;74;0.355;611310
2440244;1;3;5609213.38;4998040.74;1;68;0.916;447695
2571882;3;2;6610729.84;5715769.48;1;87;0.923;759383
2476082;1;5;3295795.44;2965652.2;0;63;0.781;513520
2999176;3;6;12320548.35;10853970.95;0;66;0.94;1022073
1596618;3;5;5263302;4785844.7;1;45;0.103;481896
1444317;2;2;4049920.04;3658768.8;0;77;0.213;475530
1251557;2;5;5507935.97;4859785.43;0;66;0.409;451244
2733841;2;2;16301414.8;14105851.8;1;60;0.581;1361796
2284893;1;5;4191900.39;3548888.96;1;40;0.85;446522
2617064;1;6;11975891.52;11145348.15;1;82;0.919;1042002
1720814;4;5;12985845.75;12641739.55;1;75;0.843;990462
2705430;3;3;4236964.6;3491250.98;1;46;0.673;363545
2371307;2;6;8322594.74;7272987.54;0;51;0.999;676746
2750007;2;3;8068967.92;7300287.54;1;42;0.516;605661
2972987;1;5;6428445.66;6029778.04;0;87;0.32;792276
2155055;2;5;7957101.6;7214443.74;0;46;0.192;642880
1688642;1;2;15540814.52;14091814.44;0;40;0.659;1423669
2189959;3;3;6635265.5;6183049.2;1;80;0.321;683730
1842079;1;6;4116652;3668685.44;0;55;0.471;648879
1635567;2;6;2650654.08;2333374.96;0;67;0.44;317312
2707579;3;6;7723531.96;7361688.58;1;75;0.211;810260
2840181;1;3;2636645.76;2408629.29;0;50;0.22;478345
1970221;4;4;1413980.2;1245395.2;0;52;0.867;251526
2534431;1;6;5339185.46;4774682.88;0;60;0.375;612492
1602817;2;2;10992733.92;9456543.99;0;53;0.33;903640
2412446;1;4;2668663.57;2274082.5;1;39;0.88;445104
1928167;3;4;2117364.27;1855080.36;1;54;0.237;352772
2311483;3;2;4252962.25;3547780.25;0;82;0.288;644215
1560888;4;4;10740750.4;9390601.16;1;75;0.622;947232
2842199;1;5;4034599.14;3531176.08;0;53;0.264;481818
2094640;2;2;4159890.36;3448707.84;1;49;0.736;484569
2692253;3;3;12241743;10284356;1;94;0.307;1056852
1897080;1;5;8253119.16;6993964.56;1;56;0.67;632969
1777703;1;4;4068525;3636948.87;1;79;0.673;336528
1385278;4;2;11712512.5;10704692.53;1;83;0.741;1080332
2299850;4;3;6376516.92;5278984.21;0;83;0.58;604310
1457018;1;4;8198460.4;7338221.73;1;44;0.847;676800
1905803;3;6;10453624.92;8586339.84;1;56;0.625;817583
2326726;4;5;7767341.4;7164247.5;1;86;0.663;900864
2824338;3;3;5510989.18;4870770.84;1;82;0.183;492180
2185244;1;6;2135648.25;1814763.3;0;49;0.394;319200
2970797;2;5;5436889.29;4569266.08;0;75;0.218;621600
1439733;2;3;6621846;5662856.85;0;68;0.866;673920
1511454;1;6;4057938.25;3561436.76;1;45;0.524;633721
1934528;3;3;3371027.26;3142440;0;65;0.727;513648
2227025;4;4;2212275.58;1837069.65;1;48;0.9;328928
1832821;2;5;3281760.54;2950356.64;0;52;0.179;615856
2469012;3;3;6188693.4;5513598.18;0;42;0.195;533015
1377559;1;4;2099454;1890370.93;0;69;0.1;370856
2993169;2;6;8433009.36;7375032.86;0;60;0.366;852975
2499081;4;4;4151469.4;3547113.75;0;64;0.889;718436
2173703;4;5;12111804.2;10836476.53;0;49;0.712;1159678
1447467;1;4;3956104.38;3497950.4;1;44;0.846;471184
2028219;4;3;10228264.96;9984944.4;0;52;0.627;820914
2911110;2;6;2101207.88;1839193.2;1;67;0.558;361760
2277834;2;2;5889828.3;5593638;1;56;0.877;506748
1881796;3;3;10847127.21;9496986.06;0;73;0.687;859930
1662512;1;6;5349462.73;4500638.57;0;65;0.522;472972
1463713;3;5;12444387.5;10979886.28;0;51;0.181;1102090
1552691;2;2;11028774.4;9636653.49;1;63;0.441;937552
2102597;1;6;2770467.9;2269920.72;1;74;0.219;304570
2217266;4;6;10496689.58;9265776.52;0;76;0.46;821560
1434563;1;2;5507323.55;4605345;0;47;0.108;663520
1413329;4;4;3923948.99;3470175.44;1;68;0.607;731328
2688766;4;4;5632105.62;4621031.77;0;91;0.987;413220
1295463;3;3;4214989;3442320;1;70;0.958;694996
2723544;4;3;4054928.64;3567242.91;1;44;0.5;450378
1327431;2;3;2212471.8;1910104.2;0;58;0.175;313174
2442096;4;4;8409100.13;7319144.64;1;53;0.582;769356
2679047;3;3;5578316.68;4933247.76;0;65;0.737;549102
1515665;4;3;5335996.38;4802828.1;0;60;0.242;429128
2058797;4;5;7957215.2;6859992.4;0;60;0.363;749844
1508821;3;5;4070553.64;3401803.02;1;49;0.887;466890
2543811;4;4;7056314.68;5926863.84;1;55;0.304;669363
2405500;3;4;13500259.5;12430496.52;1;80;0.898;1007370
1304766;1;4;10564206.82;9866272.12;1;54;0.799;794673
1813326;4;2;5444475.6;4669915.38;1;41;0.998;647284
1374196;3;6;2652632.9;2436125;0;62;0.879;275772
2163038;1;5;2768905.67;2466764.18;1;76;0.916;491132
2888330;4;6;4151308.96;3380375.16;1;68;0.644;461382
1767543;3;2;6119243.02;5631992.08;0;77;0.223;592185
2167101;3;3;8476457.73;7231917.96;0;78;0.334;703539
2115900;3;5;10183995.25;9166135.9;1;73;0.677;959904
2134805;4;4;6557745.39;5707166.08;1;69;0.591;791040
2186450;2;4;4285329.56;3434363.46;0;39;0.875;388080
2993105;3;3;10302163.85;8559614.98;0;78;0.646;895752
1854441;4;5;8047860.72;7146952.38;0;43;0.327;759040
2994129;4;5;2968962.6;2448028.05;0;76;0.106;427054
1270618;4;6;8172863.16;7260136.1;0;87;0.371;665665
1494906;3;6;4094175.24;3602838;0;72;0.558;472360
2021295;2;4;10223840.96;8800082.6;1;66;0.544;929355
1935407;4;4;4331519.83;3558494.06;1;86;0.335;418440
2653598;1;2;11851719.96;11071672.2;0;46;0.606;1170492
1770558;3;4;2200254.03;1765307.52;0;48;0.422;320271
2192012;2;6;2846969.58;2535979.18;0;79;0.263;311040
1737586;3;3;3262229.9;2856278.04;1;76;0.716;542301
2180567;1;6;4075683.04;3438591.3;0;72;0.312;738078
2936859;2;6;8116439.76;7069530.8;0;56;0.659;697692
1339965;1;5;3368808.64;3130588.2;1;82;0.937;535080
1943468;2;6;3920445.76;3613403.4;1;47;0.817;457059
2199274;3;4;5617196.45;4612809.66;0;52;0.711;555330
1264560;3;4;5256853.5;4909326.67;0;76;0.702;563115
1623132;2;6;3424413.72;2978167.28;1;52;0.891;626110
2930313;3;6;2752681.08;2441192.04;0;80;0.326;342706
1257185;4;6;4135993.75;3708180.63;1;60;0.413;413952
2372024;4;2;4021042.88;3436570.06;1;75;0.527;631215
2627024;3;5;7909557.93;7112872.74;1;51;0.636;971550
1290168;2;3;7013169.54;5745248.5;1;80;0.427;751252
1858040;4;3;2088447.06;1743559.95;0;80;0.707;369300
1859287;3;3;3930128.64;3613627.94;1;75;0.327;697926
2166884;4;2;16182857.6;15161976.83;0;67;0.717;1272383
2215350;3;5;6947570;5926550.31;0;60;0.762;800000
1547293;1;3;2067689.8;1888575.3;0;65;0.238;310154
2926815;1;3;2748771.48;2489352.6;1;56;0.165;324012
2155043;3;6;8330153.65;6850755;1;64;0.989;956928
1436871;4;5;6207546.15;5538272.85;0;83;0.844;616791
1824845;3;3;10315389.05;9463185.7;1;76;0.533;809094
1250190;2;2;4177941.12;3689677.5;1;74;0.472;400179
1826560;4;5;4293850.08;3696511.92;0;46;0.371;465312
2838998;3;6;3892141.92;3354228;1;47;0.165;468027
2728484;1;6;13619278.28;12481755;0;43;0.415;1008555
2816612;4;5;13782989.8;12175770.6;1;75;0.265;1102592
1828075;2;4;15934527.15;15368579.72;1;58;0.653;1196598
2325041;2;5;3580200.48;3046403.61;1;72;0.578;607600
1738284;2;2;5170762.17;4890540.16;1;80;0.113;619010
1397589;3;5;9915383.16;8522167.68;1;68;0.47;1005524
1556427;3;6;7891541.71;7053113.25;1;51;0.307;766876
2353436;4;4;12873704.25;12201226.92;0;43;0.452;1023707
2378965;1;2;15625619.24;14148494.1;0;68;0.693;1435376
2712400;2;6;10512144.39;8947506.96;1;84;0.68;949624
2320803;1;2;7607549.84;7372190.8;1;75;0.603;686244
1360182;3;5;10266379.2;10092817.89;1;53;0.589;862213
1449469;3;6;5858457.15;5610812.76;0;42;0.188;585395
2909632;4;6;16152306.8;15395336.46;1;48;0.727;1316484
2836289;3;2;7901068.08;6914601.76;0;69;0.2;836797
1456955;3;3;7916040.51;6890076.76;0;60;0.326;791758
1376353;2;4;5564509.2;4929735;0;81;0.321;613080
2427288;3;6;5644317.74;4811435.28;1;34;0.975;545928
1500459;3;5;2950696.2;2541312.15;1;62;0.99;435810
1467254;2;4;12749425.44;12017874.56;0;59;0.99;1153845
1652153;4;4;11117076.54;9340900;1;94;0.673;963680
2430825;2;4;16487985.5;14423332.22;0;54;0.512;1320930
1868248;3;2;9569215.94;8727168.45;1;77;0.512;945256
1895069;4;5;2790956.16;2445917.36;1;86;0.834;330712
2355918;2;3;6853269.15;6112514.66;1;46;0.193;666540
1589706;3;2;4076385.48;3401694.48;0;87;0.397;669848
1492936;3;3;7668594.24;7462865.34;1;73;0.955;590646
2316790;3;5;12946236.88;12301654.92;1;60;0.316;1095766
1583408;4;3;8216300.4;7477015.28;1;50;0.559;715778
2002151;1;6;5385503.36;4921080.29;0;88;0.841;653940
2604720;1;3;2783775.84;2302390.37;0;75;0.246;313385
2445107;2;2;8500599.2;7441075.32;0;49;0.138;940800
1812763;4;4;4058895.09;3592928.16;1;67;0.72;697340
2020731;1;3;4323200.31;3409137.94;0;60;0.237;479460
2754418;1;3;15284611.65;14281225.55;0;45;0.452;1146716
2064275;3;3;16008229.68;14381126.99;1;78;0.911;1256560
2338541;1;5;7819645.68;7079188.48;0;62;0.896;683306
1522927;2;6;5523334.39;5012803.26;0;53;0.52;401016
1718513;1;2;8006426.4;6884825.08;1;47;0.358;627956
1733702;4;2;13595998.08;12012271.28;1;82;0.848;1045170
1519774;3;3;7676282.13;7015419.15;0;53;0.638;678528
2274924;4;6;3436236.6;2827890.75;1;64;0.498;495357
1526404;3;6;5395812.15;4699110.78;0;42;0.589;625570
2448628;1;3;6455845.17;6137922.56;0;64;0.795;704640
1687067;3;5;2778755.7;2251849.56;1;69;0.786;327180
2321536;1;3;15451426.48;15176345.45;1;77;0.555;1171620
1242636;2;4;13807979.55;12297635.02;1;71;0.533;1086544
1414384;2;3;2829756.2;2356280.07;1;75;0.739;487476
1662963;1;4;4192773.64;3558057.92;0;66;0.109;467285
2515843;2;2;2808467.34;2335448.72;0;42;0.292;428248
2420872;2;3;9698051.76;8644383.55;0;79;0.367;992043
2717526;4;4;5546762.55;4912370.1;1;34;0.578;481650
1909525;2;4;4188930.42;3505858.2;1;72;0.864;624880
1641266;1;3;4108819.27;3528395.64;1;75;0.825;728467
1404932;2;6;4194038.16;3548351.76;1;46;0.92;713064
1286025;2;5;6591056.99;6106502.71;0;44;0.36;786968
2506018;1;3;5609534.95;4857384.44;0;66;0.929;440380
2401759;3;5;2938699.68;2463622.56;0;70;0.782;302356
