CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book
778420383,Existing Customer,49,M,1,Graduate,Married,$120K +,Blue,29
717202083,Attrited Customer,46,M,2,Unknown,Single,$80K - $120K,Blue,34
789760233,Existing Customer,29,M,0,Unknown,Divorced,$80K - $120K,Blue,14
708519108,Attrited Customer,46,F,1,Graduate,Married,Unknown,Blue,24
718586133,Existing Customer,43,F,3,Graduate,Married,Less than $40K,Blue,31
711900033,Existing Customer,57,F,0,Doctorate,Married,Unknown,Blue,46
789472833,Existing Customer,42,F,2,College,Divorced,Less than $40K,Blue,33
713884458,Existing Customer,51,M,4,High School,Single,$80K - $120K,Blue,37
710814633,Existing Customer,49,M,2,Uneducated,Married,$80K - $120K,Blue,31
711692508,Attrited Customer,54,F,2,Post-Graduate,Married,Less than $40K,Blue,47
718846008,Existing Customer,58,F,0,Unknown,Married,Unknown,Blue,36
717397983,Existing Customer,39,M,2,Uneducated,Single,$60K - $80K,Blue,29
778965183,Existing Customer,47,F,3,Uneducated,Divorced,$40K - $60K,Blue,30
778905033,Existing Customer,45,F,5,Graduate,Divorced,Less than $40K,Blue,26
753094533,Existing Customer,51,M,3,Uneducated,Married,$80K - $120K,Blue,44
712831908,Existing Customer,59,F,1,College,Married,$40K - $60K,Blue,49
780200208,Existing Customer,39,F,2,Unknown,Single,$40K - $60K,Blue,29
715416633,Existing Customer,54,M,1,Unknown,Married,$80K - $120K,Blue,36
711686658,Existing Customer,48,M,5,High School,Married,$80K - $120K,Silver,40
746453583,Existing Customer,56,F,1,Unknown,Married,$40K - $60K,Blue,49
709513458,Existing Customer,49,M,3,High School,Unknown,$60K - $80K,Blue,36
719849958,Existing Customer,44,F,4,Graduate,Single,Less than $40K,Blue,36
714102183,Attrited Customer,50,M,3,Uneducated,Single,$120K +,Blue,36
716926758,Existing Customer,40,F,2,Uneducated,Single,Less than $40K,Blue,27
803148033,Existing Customer,54,M,1,College,Married,$80K - $120K,Blue,48
778832883,Existing Customer,47,F,3,Post-Graduate,Married,Less than $40K,Blue,28
713931258,Attrited Customer,56,F,3,Graduate,Married,Less than $40K,Blue,45
718558758,Attrited Customer,34,M,1,Unknown,Single,$80K - $120K,Blue,22
713730108,Existing Customer,48,M,4,Post-Graduate,Divorced,$60K - $80K,Blue,38
815353083,Attrited Customer,44,M,1,College,Divorced,$80K - $120K,Silver,39
712166583,Existing Customer,45,F,0,Graduate,Married,Less than $40K,Blue,38
713146683,Existing Customer,35,F,1,High School,Unknown,Unknown,Blue,36
716302383,Existing Customer,47,F,4,Uneducated,Married,$40K - $60K,Blue,36
712991808,Existing Customer,53,M,2,Uneducated,Married,$60K - $80K,Blue,48
823848183,Existing Customer,39,F,1,Unknown,Single,Less than $40K,Platinum,35
710566533,Existing Customer,40,M,1,Unknown,Married,$60K - $80K,Blue,27
714334383,Existing Customer,54,M,2,Graduate,Married,$60K - $80K,Blue,42
717432933,Existing Customer,52,F,5,Unknown,Single,Unknown,Blue,36
720903258,Attrited Customer,48,M,3,Unknown,Unknown,$60K - $80K,Blue,28
781143933,Existing Customer,43,F,3,High School,Single,Less than $40K,Blue,36
713389233,Existing Customer,49,F,3,High School,Single,Unknown,Silver,36
785024808,Existing Customer,53,F,1,High School,Single,Less than $40K,Blue,47
720695583,Existing Customer,65,M,1,Graduate,Single,Unknown,Blue,53
779450958,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,25
820587258,Existing Customer,45,F,4,Graduate,Married,Less than $40K,Silver,40
789575583,Existing Customer,43,F,2,Uneducated,Unknown,Unknown,Blue,36
713691633,Existing Customer,29,M,0,Post-Graduate,Married,Less than $40K,Blue,36
788824083,Existing Customer,41,M,2,Uneducated,Single,$120K +,Blue,24
711079308,Attrited Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,27
717265983,Existing Customer,44,F,4,Uneducated,Divorced,Unknown,Blue,36
712623258,Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,36
773185833,Existing Customer,49,M,3,High School,Married,$60K - $80K,Gold,42
780598383,Existing Customer,35,M,3,Doctorate,Single,$40K - $60K,Blue,23
709013208,Existing Customer,40,M,2,Uneducated,Single,$80K - $120K,Blue,36
715203108,Existing Customer,63,M,2,High School,Married,$40K - $60K,Blue,36
770909433,Existing Customer,50,F,2,College,Married,$40K - $60K,Blue,37
713334483,Attrited Customer,46,M,1,Post-Graduate,Single,$60K - $80K,Blue,32
717914808,Existing Customer,65,M,1,High School,Single,Unknown,Blue,36
720210483,Existing Customer,43,F,3,High School,Unknown,Unknown,Blue,28
716839983,Existing Customer,48,M,3,College,Married,$120K +,Blue,36
718352358,Attrited Customer,49,F,3,Post-Graduate,Married,Less than $40K,Blue,35
770839608,Existing Customer,60,F,1,Unknown,Single,Less than $40K,Blue,47
773177358,Existing Customer,48,F,3,Graduate,Married,Unknown,Blue,41
713571258,Existing Customer,45,M,2,Unknown,Single,$60K - $80K,Silver,26
780074733,Existing Customer,42,F,1,Doctorate,Married,Less than $40K,Blue,27
717233058,Existing Customer,34,M,4,Unknown,Married,$40K - $60K,Blue,26
709411383,Existing Customer,45,M,2,Uneducated,Unknown,$40K - $60K,Blue,37
778643733,Attrited Customer,48,F,1,Uneducated,Single,$40K - $60K,Gold,28
714246333,Attrited Customer,58,F,4,High School,Married,Unknown,Blue,48
710455608,Attrited Customer,40,M,3,High School,Single,$80K - $120K,Blue,36
721525758,Existing Customer,45,M,5,Doctorate,Married,$80K - $120K,Blue,35
718694658,Existing Customer,41,M,4,Unknown,Married,$80K - $120K,Blue,32
715609533,Attrited Customer,47,F,3,Unknown,Single,Less than $40K,Blue,35
789523683,Existing Customer,51,F,2,Graduate,Single,$40K - $60K,Blue,43
720914358,Existing Customer,46,F,3,Graduate,Married,Less than $40K,Blue,36
713520858,Existing Customer,53,F,1,College,Single,Less than $40K,Blue,38
720593583,Existing Customer,39,F,2,Doctorate,Divorced,Less than $40K,Blue,32
736552308,Existing Customer,48,F,4,Graduate,Married,Less than $40K,Blue,41
718853358,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,36
708319908,Attrited Customer,37,M,3,Graduate,Single,$80K - $120K,Blue,17
709460883,Attrited Customer,38,F,2,Doctorate,Married,Less than $40K,Blue,28
781183233,Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,25
779524833,Existing Customer,51,M,1,Unknown,Single,$80K - $120K,Blue,34
714831033,Existing Customer,54,M,5,Graduate,Married,$80K - $120K,Blue,47
709820658,Existing Customer,45,M,4,High School,Married,$80K - $120K,Blue,36
712783083,Attrited Customer,48,F,4,High School,Married,Less than $40K,Blue,37
778718658,Existing Customer,33,F,2,High School,Divorced,Unknown,Blue,15
709934808,Existing Customer,59,M,1,Unknown,Single,$40K - $60K,Silver,51
709229358,Existing Customer,46,F,5,Uneducated,Single,Less than $40K,Blue,38
764496708,Existing Customer,54,F,2,High School,Married,Unknown,Blue,47
710864358,Existing Customer,51,F,2,Doctorate,Married,Unknown,Blue,45
710725383,Existing Customer,42,M,3,Doctorate,Divorced,$40K - $60K,Blue,36
712085733,Existing Customer,45,M,4,Graduate,Married,$120K +,Blue,36
711240108,Existing Customer,41,M,2,Graduate,Married,$60K - $80K,Blue,31
719973033,Existing Customer,49,F,1,Unknown,Married,Less than $40K,Blue,37
821351958,Existing Customer,40,F,4,College,Married,Less than $40K,Blue,36
789407958,Existing Customer,42,M,1,Graduate,Married,$60K - $80K,Blue,33
798996183,Existing Customer,61,F,0,Unknown,Married,Less than $40K,Blue,55
749722908,Existing Customer,43,M,2,Post-Graduate,Married,$120K +,Blue,36
708447858,Existing Customer,59,F,2,Uneducated,Married,Less than $40K,Blue,36
771649083,Existing Customer,63,M,0,High School,Married,$80K - $120K,Blue,51
788965683,Existing Customer,49,F,4,Uneducated,Married,Less than $40K,Blue,36
773155533,Existing Customer,49,F,3,Unknown,Single,Less than $40K,Blue,42
709869708,Existing Customer,54,F,3,College,Single,Less than $40K,Blue,45
717531483,Existing Customer,37,M,2,High School,Single,$60K - $80K,Blue,21
808281483,Existing Customer,46,F,2,Unknown,Single,Less than $40K,Blue,41
711441333,Existing Customer,43,F,1,High School,Divorced,Less than $40K,Silver,35
827712108,Existing Customer,42,F,5,Graduate,Married,Less than $40K,Blue,38
713572683,Existing Customer,44,M,3,High School,Unknown,$60K - $80K,Blue,25
789081408,Attrited Customer,44,F,4,Uneducated,Single,Less than $40K,Blue,32
709285683,Existing Customer,48,M,4,Unknown,Divorced,$60K - $80K,Blue,31
708324483,Existing Customer,47,F,4,Unknown,Single,Less than $40K,Blue,39
711206958,Existing Customer,41,F,3,High School,Divorced,Unknown,Blue,31
789089958,Existing Customer,57,M,2,High School,Single,$60K - $80K,Silver,45
766285608,Existing Customer,42,M,3,High School,Single,$40K - $60K,Blue,35
779715108,Existing Customer,46,M,2,Unknown,Divorced,$80K - $120K,Blue,30
779741883,Existing Customer,47,F,2,Unknown,Single,Less than $40K,Blue,32
709913733,Existing Customer,39,F,3,College,Married,Less than $40K,Blue,36
779104608,Attrited Customer,34,F,3,High School,Unknown,Unknown,Blue,15
721004133,Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,25
716013858,Existing Customer,53,M,0,Graduate,Single,$80K - $120K,Blue,34
817236708,Existing Customer,42,M,3,Uneducated,Married,$60K - $80K,Blue,25
778447908,Existing Customer,51,M,2,College,Married,$80K - $120K,Blue,33
709627983,Existing Customer,56,F,3,Post-Graduate,Single,Less than $40K,Blue,36
719934783,Existing Customer,43,M,3,Doctorate,Married,$80K - $120K,Blue,27
720085233,Attrited Customer,51,F,2,Doctorate,Divorced,Unknown,Blue,40
771215583,Existing Customer,39,M,3,High School,Single,$60K - $80K,Blue,26
789398733,Existing Customer,56,M,3,Graduate,Married,$120K +,Blue,46
717956283,Existing Customer,57,F,1,Graduate,Single,$40K - $60K,Blue,48
721287183,Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,35
711502908,Existing Customer,44,M,3,Graduate,Single,$60K - $80K,Blue,39
826808208,Existing Customer,60,F,0,High School,Single,$40K - $60K,Blue,56
713177808,Existing Customer,57,F,3,College,Single,Less than $40K,Blue,51
783361533,Existing Customer,41,M,3,Unknown,Married,$60K - $80K,Silver,35
806619333,Existing Customer,36,F,3,High School,Single,Less than $40K,Blue,31
719525358,Existing Customer,52,M,0,Graduate,Single,$80K - $120K,Blue,43
800869758,Existing Customer,49,M,3,Unknown,Married,$80K - $120K,Blue,43
720236433,Existing Customer,41,M,4,College,Married,$80K - $120K,Blue,22
818502708,Existing Customer,51,F,1,Uneducated,Single,$40K - $60K,Blue,46
715123983,Existing Customer,43,F,1,College,Single,Less than $40K,Blue,36
711694083,Existing Customer,59,F,0,Post-Graduate,Single,Less than $40K,Blue,48
716939358,Existing Customer,43,F,3,Graduate,Divorced,Unknown,Blue,33
713137233,Existing Customer,41,M,2,High School,Single,$80K - $120K,Blue,28
711850533,Existing Customer,46,F,4,Uneducated,Single,Unknown,Blue,36
711871758,Attrited Customer,30,F,1,Graduate,Married,Less than $40K,Blue,36
788937933,Existing Customer,39,F,3,Graduate,Divorced,Less than $40K,Blue,25
757722708,Existing Customer,42,M,3,College,Married,$60K - $80K,Blue,35
719613783,Existing Customer,51,F,1,Doctorate,Married,Less than $40K,Blue,42
813261408,Existing Customer,52,F,1,Uneducated,Married,$40K - $60K,Blue,47
788633733,Existing Customer,36,M,3,Graduate,Married,$60K - $80K,Silver,13
822063408,Existing Customer,43,M,4,Unknown,Married,$40K - $60K,Blue,39
720204558,Existing Customer,45,F,2,High School,Married,Less than $40K,Blue,36
779995833,Existing Customer,49,M,0,Unknown,Married,$60K - $80K,Blue,39
714991608,Existing Customer,41,F,3,High School,Single,$40K - $60K,Blue,31
710641008,Existing Customer,44,F,2,High School,Single,Less than $40K,Blue,36
715548183,Existing Customer,65,M,1,Graduate,Single,Unknown,Blue,56
709315383,Existing Customer,31,F,0,Post-Graduate,Single,Unknown,Blue,36
708473133,Existing Customer,55,F,1,Graduate,Married,Less than $40K,Blue,45
708252108,Existing Customer,64,M,0,College,Single,$40K - $60K,Blue,53
712802733,Existing Customer,45,F,4,High School,Divorced,Less than $40K,Blue,36
770705208,Existing Customer,44,F,2,Unknown,Single,Less than $40K,Gold,30
708894183,Existing Customer,53,M,3,College,Single,$120K +,Silver,44
708788583,Attrited Customer,64,F,1,College,Unknown,Less than $40K,Blue,56
714549558,Attrited Customer,41,F,2,Graduate,Married,$40K - $60K,Blue,32
788966958,Existing Customer,47,F,1,Graduate,Married,Unknown,Blue,34
789983133,Existing Customer,31,M,2,Graduate,Unknown,$80K - $120K,Silver,22
713371233,Existing Customer,43,F,1,Graduate,Married,Less than $40K,Silver,31
708702258,Attrited Customer,40,F,3,Uneducated,Single,Unknown,Blue,36
813240408,Existing Customer,45,F,4,High School,Married,Unknown,Blue,39
712821333,Existing Customer,60,M,0,Uneducated,Married,$60K - $80K,Blue,47
717596883,Existing Customer,58,F,0,Graduate,Single,$40K - $60K,Blue,39
714519408,Attrited Customer,44,F,3,College,Married,Less than $40K,Blue,36
772935108,Existing Customer,47,M,1,Unknown,Divorced,$80K - $120K,Silver,38
718187508,Existing Customer,53,F,2,Unknown,Married,Unknown,Blue,36
711989358,Existing Customer,50,M,2,Graduate,Single,$80K - $120K,Blue,36
715256658,Existing Customer,50,M,2,College,Single,$60K - $80K,Blue,36
715800708,Existing Customer,60,F,0,Uneducated,Married,Less than $40K,Blue,49
708863733,Existing Customer,35,M,3,Unknown,Single,$40K - $60K,Gold,19
769183908,Existing Customer,51,F,2,Doctorate,Single,Unknown,Blue,45
826548708,Existing Customer,50,M,2,Graduate,Single,$80K - $120K,Blue,46
716444733,Existing Customer,55,F,2,Graduate,Married,Less than $40K,Blue,46
718229133,Existing Customer,51,M,2,College,Married,$120K +,Blue,41
718468158,Existing Customer,38,M,1,Uneducated,Married,$60K - $80K,Blue,25
708185208,Existing Customer,27,M,0,Graduate,Single,$40K - $60K,Blue,16
772054458,Existing Customer,43,M,3,Unknown,Unknown,$60K - $80K,Blue,32
720317658,Existing Customer,43,M,2,Graduate,Single,$80K - $120K,Blue,35
818901708,Existing Customer,41,F,4,College,Divorced,Unknown,Blue,36
717208833,Attrited Customer,34,F,3,High School,Single,Less than $40K,Blue,21
718599108,Existing Customer,50,F,3,Graduate,Married,Unknown,Blue,39
770268933,Existing Customer,44,M,5,Unknown,Married,$60K - $80K,Silver,38
781131483,Existing Customer,55,M,2,High School,Married,$80K - $120K,Blue,47
717451833,Existing Customer,45,F,3,Uneducated,Divorced,Unknown,Blue,36
711473058,Existing Customer,44,M,4,Graduate,Divorced,$60K - $80K,Blue,32
708382083,Existing Customer,49,M,5,High School,Married,$80K - $120K,Blue,36
718843608,Existing Customer,36,F,2,Post-Graduate,Divorced,Less than $40K,Blue,25
711011508,Existing Customer,43,F,3,Graduate,Single,Less than $40K,Blue,35
712982808,Attrited Customer,47,M,2,Doctorate,Divorced,$80K - $120K,Blue,32
779551533,Existing Customer,54,F,3,Doctorate,Single,Less than $40K,Blue,39
711720408,Existing Customer,44,F,0,Unknown,Married,Less than $40K,Blue,34
737967708,Existing Customer,52,F,1,Unknown,Married,$40K - $60K,Blue,45
717812133,Existing Customer,33,F,1,Graduate,Unknown,Less than $40K,Blue,13
710410158,Attrited Customer,49,M,2,Graduate,Unknown,$80K - $120K,Blue,38
708376983,Attrited Customer,58,F,1,Unknown,Single,Unknown,Blue,50
712895733,Attrited Customer,40,M,4,Uneducated,Single,$80K - $120K,Blue,36
717524433,Existing Customer,52,F,2,College,Married,$40K - $60K,Blue,40
718045008,Attrited Customer,31,M,0,Post-Graduate,Married,Less than $40K,Blue,21
708558408,Existing Customer,50,M,3,High School,Single,$40K - $60K,Blue,31
710888883,Existing Customer,37,F,3,High School,Unknown,Less than $40K,Blue,36
714080433,Existing Customer,40,F,5,College,Married,$40K - $60K,Blue,36
713886333,Attrited Customer,47,M,2,High School,Married,$60K - $80K,Blue,39
709365483,Existing Customer,45,F,2,Doctorate,Divorced,$40K - $60K,Blue,36
720859533,Existing Customer,52,F,2,High School,Single,$40K - $60K,Blue,39
714256758,Existing Customer,50,M,2,Unknown,Single,$60K - $80K,Blue,36
818259558,Existing Customer,64,F,0,Graduate,Single,Less than $40K,Blue,56
714550383,Existing Customer,46,M,2,High School,Single,$40K - $60K,Blue,36
780865308,Existing Customer,40,M,4,Uneducated,Married,$80K - $120K,Blue,23
770970558,Existing Customer,41,M,2,Unknown,Single,$80K - $120K,Blue,28
710874933,Existing Customer,41,M,1,Graduate,Married,$80K - $120K,Blue,31
820651908,Existing Customer,46,F,3,Graduate,Single,$40K - $60K,Blue,41
713531808,Existing Customer,38,F,1,Doctorate,Married,Less than $40K,Blue,28
708522033,Existing Customer,50,M,2,College,Married,$60K - $80K,Blue,36
720211533,Existing Customer,41,F,4,Uneducated,Married,Less than $40K,Blue,33
795237183,Existing Customer,51,F,2,Graduate,Married,$40K - $60K,Blue,45
720511608,Existing Customer,38,F,0,Graduate,Married,Unknown,Blue,28
721256808,Existing Customer,35,F,2,Unknown,Single,Less than $40K,Blue,20
778131333,Existing Customer,38,F,2,Graduate,Married,Less than $40K,Blue,31
713541033,Existing Customer,39,F,1,College,Single,Less than $40K,Blue,32
720620058,Existing Customer,41,M,4,High School,Unknown,$80K - $120K,Blue,36
714250908,Attrited Customer,53,F,2,Graduate,Married,Less than $40K,Blue,47
712841883,Attrited Customer,50,M,3,College,Single,$80K - $120K,Silver,36
750690258,Existing Customer,49,F,2,Graduate,Married,Less than $40K,Blue,39
720706008,Existing Customer,30,M,2,Post-Graduate,Single,$40K - $60K,Blue,16
721154208,Existing Customer,60,F,1,Unknown,Married,Less than $40K,Blue,36
719929758,Existing Customer,50,F,1,Doctorate,Married,Unknown,Blue,37
720419358,Existing Customer,35,F,2,Uneducated,Single,Less than $40K,Blue,36
771460158,Existing Customer,43,M,3,Graduate,Single,Less than $40K,Blue,31
718622658,Existing Customer,45,M,4,High School,Single,$80K - $120K,Blue,34
709879458,Existing Customer,54,F,3,Doctorate,Married,Unknown,Blue,46
715679733,Existing Customer,43,F,2,Uneducated,Single,Less than $40K,Blue,36
788370258,Existing Customer,37,M,4,Graduate,Married,$60K - $80K,Blue,30
709225758,Existing Customer,48,F,3,Post-Graduate,Married,Unknown,Blue,37
783561558,Existing Customer,57,M,4,Post-Graduate,Married,$120K +,Blue,51
779401233,Existing Customer,47,F,4,Uneducated,Single,$40K - $60K,Blue,36
811898133,Existing Customer,40,F,3,High School,Divorced,Less than $40K,Blue,35
708160008,Existing Customer,44,M,1,Uneducated,Married,$120K +,Blue,33
711144183,Attrited Customer,55,F,3,Graduate,Married,Unknown,Blue,45
758367933,Existing Customer,56,M,2,Uneducated,Single,$80K - $120K,Blue,49
787643658,Existing Customer,59,M,0,Graduate,Married,$60K - $80K,Blue,53
719195733,Existing Customer,47,M,3,College,Married,$60K - $80K,Blue,36
716617608,Existing Customer,50,F,1,High School,Single,Less than $40K,Blue,36
709893858,Attrited Customer,43,M,3,Post-Graduate,Married,$40K - $60K,Blue,36
